Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW),EV J3271 Connector Count,EV J3271 Power Output (kW)
ELEC,Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,,Tumwater,WA,98512,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,46.952938,-122.935249,2024-07-01,154791,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,,Tumwater,WA,98512,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,46.952938,-122.935249,2024-07-01,154791,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,,Tumwater,WA,98512,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,46.952938,-122.935249,2024-07-01,154791,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,,Tumwater,WA,98512,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,46.952938,-122.935249,2024-07-01,154791,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,,Tumwater,WA,98512,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,46.952938,-122.935249,2024-07-01,154791,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,,Tumwater,WA,98512,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,46.952938,-122.935249,2024-07-01,154791,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,,Tumwater,WA,98512,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,46.952938,-122.935249,2024-07-01,154791,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,,Vancouver,WA,98662,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.659583,-122.583536,2024-07-01,154794,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,,Vancouver,WA,98662,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.659583,-122.583536,2024-07-01,154794,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,,Vancouver,WA,98662,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.659583,-122.583536,2024-07-01,154794,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,,Vancouver,WA,98662,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.659583,-122.583536,2024-07-01,154794,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,,Vancouver,WA,98662,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.659583,-122.583536,2024-07-01,154794,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,,Vancouver,WA,98662,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.659583,-122.583536,2024-07-01,154794,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,,Vancouver,WA,98662,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.659583,-122.583536,2024-07-01,154794,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,,Vancouver,WA,98662,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.659583,-122.583536,2024-07-01,154794,2025-05-06 21:07:47 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,250.0,0,
ELEC,Office Park,2404 Heritage Court SW,,Olympia,WA,98502,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.02759,-122.920589,2025-10-22,155129,2025-10-22 00:21:52 UTC,,,,2020-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,"",1,8.6,0,,0,,0,,0,
ELEC,Office Park,2404 Heritage Court SW,,Olympia,WA,98502,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.02759,-122.920589,2025-10-22,155129,2025-10-22 00:21:52 UTC,,,,2020-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,"",1,8.6,0,,0,,0,,0,
ELEC,Dew Drop Inn - Tesla Supercharger,100 Fern Hill Road,,Forks,WA,98331,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.942921,-124.385236,2024-07-01,155169,2025-02-12 00:16:32 UTC,P,,,2020-04-03,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,Dew Drop Inn - Tesla Supercharger,100 Fern Hill Road,,Forks,WA,98331,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.942921,-124.385236,2024-07-01,155169,2025-02-12 00:16:32 UTC,P,,,2020-04-03,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,Dew Drop Inn - Tesla Supercharger,100 Fern Hill Road,,Forks,WA,98331,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.942921,-124.385236,2024-07-01,155169,2025-02-12 00:16:32 UTC,P,,,2020-04-03,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,Dew Drop Inn - Tesla Supercharger,100 Fern Hill Road,,Forks,WA,98331,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.942921,-124.385236,2024-07-01,155169,2025-02-12 00:16:32 UTC,P,,,2020-04-03,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,Dew Drop Inn - Tesla Supercharger,100 Fern Hill Road,,Forks,WA,98331,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.942921,-124.385236,2024-07-01,155169,2025-02-12 00:16:32 UTC,P,,,2020-04-03,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,Dew Drop Inn - Tesla Supercharger,100 Fern Hill Road,,Forks,WA,98331,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.942921,-124.385236,2024-07-01,155169,2025-02-12 00:16:32 UTC,P,,,2020-04-03,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,Dew Drop Inn - Tesla Supercharger,100 Fern Hill Road,,Forks,WA,98331,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.942921,-124.385236,2024-07-01,155169,2025-02-12 00:16:32 UTC,P,,,2020-04-03,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,Dew Drop Inn - Tesla Supercharger,100 Fern Hill Road,,Forks,WA,98331,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.942921,-124.385236,2024-07-01,155169,2025-02-12 00:16:32 UTC,P,,,2020-04-03,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,"BOA 5-119 Kent, WA","311 4th. Ave. N. Kent, Washington 98032",,Kent,WA,98032,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,47.3833,-122.23618,2025-10-22,155325,2025-10-22 06:39:09 UTC,,,,2020-04-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,7.0,0,,0,,0,,0,
ELEC,"BOA 5-119 Kent, WA","311 4th. Ave. N. Kent, Washington 98032",,Kent,WA,98032,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,47.3833,-122.23618,2025-10-22,155325,2025-10-22 06:39:09 UTC,,,,2020-04-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,350.0,0,,0,,0,
ELEC,"BOA 5-119 Kent, WA","311 4th. Ave. N. Kent, Washington 98032",,Kent,WA,98032,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,47.3833,-122.23618,2025-10-22,155325,2025-10-22 06:39:09 UTC,,,,2020-04-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,350.0,0,,0,,0,
ELEC,"BOA 5-119 Kent, WA","311 4th. Ave. N. Kent, Washington 98032",,Kent,WA,98032,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,47.3833,-122.23618,2025-10-22,155325,2025-10-22 06:39:09 UTC,,,,2020-04-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,350.0,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,11.5,0,,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531611  Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155333,2025-10-22 00:38:47 UTC,,,,2018-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155334,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,2.5,0,,0,,0,,0,
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155334,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,2.5,0,,0,,0,,0,
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155334,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,2.5,0,,0,,0,,0,
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155334,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,2.5,0,,0,,0,,0,
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155334,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155334,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155334,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155334,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,2.5,0,,0,,0,,0,
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,47.6241877,-122.3386584,2025-10-22,155334,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,2.5,0,,0,,0,,0,
ELEC,531618  Sidneysea LLC - Brazil,400 9th Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.6228746,-122.3394194,2025-10-22,155335,2025-10-22 00:38:46 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531618  Sidneysea LLC - Brazil,400 9th Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.6228746,-122.3394194,2025-10-22,155335,2025-10-22 00:38:46 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531618  Sidneysea LLC - Brazil,400 9th Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.6228746,-122.3394194,2025-10-22,155335,2025-10-22 00:38:46 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,531618  Sidneysea LLC - Brazil,400 9th Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.6228746,-122.3394194,2025-10-22,155335,2025-10-22 00:38:46 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,Apollo Eight LLC,325 9th Ave N,,Seattle,WA,98104,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,47.6039634,-122.3241159,2025-10-22,155338,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,Apollo Eight LLC,325 9th Ave N,,Seattle,WA,98104,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,47.6039634,-122.3241159,2025-10-22,155338,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,Apollo Eight LLC,325 9th Ave N,,Seattle,WA,98104,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,47.6039634,-122.3241159,2025-10-22,155338,2025-10-22 00:38:47 UTC,,,,2020-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,STCU Airway Heights,10811 W ST RT 2 HWY,,Airway Heights,WA,99001,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.642531,-117.561399,2025-10-22,155375,2025-10-22 09:48:05 UTC,,,,2020-04-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,7.2,0,,0,,0,,0,
